Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
98,-9.434,98_shifted_prepared-1_out.pdbqt,1,,,
99,-6.988,99_shifted_prepared-1_out.pdbqt,1,,,
100,-7.113,100_shifted_prepared-1_out.pdbqt,1,,,
101,-8.358,101_shifted_prepared-1_out.pdbqt,1,,,
102,-8.320,102_shifted_prepared-1_out.pdbqt,1,,,
103,-9.036,103_shifted_prepared-1_out.pdbqt,1,,,
104,-9.897,104_shifted_prepared-1_out.pdbqt,1,,,
105,-7.733,105_shifted_prepared-1_out.pdbqt,1,,,
106,-10.474,106_shifted_prepared-1_out.pdbqt,3,,,
107,-9.179,107_shifted_prepared-1_out.pdbqt,1,,,
108,-5.004,108_shifted_prepared-1_out.pdbqt,1,,,
109,-10.850,109_shifted_prepared-1_out.pdbqt,3,,,
110,-9.536,110_shifted_prepared-1_out.pdbqt,1,,,
111,-6.549,111_shifted_prepared-1_out.pdbqt,1,,,
112,-5.855,112_shifted_prepared-1_out.pdbqt,1,,,
113,-10.619,113_shifted_prepared-1_out.pdbqt,3,,,
114,-7.453,114_shifted_prepared-1_out.pdbqt,1,,,
115,-9.013,115_shifted_prepared-1_out.pdbqt,1,,,
116,-9.139,116_shifted_prepared-1_out.pdbqt,2,,,
117,-8.164,117_shifted_prepared-1_out.pdbqt,2,,,
118,-6.471,118_shifted_prepared-1_out.pdbqt,1,,,
120,-9.183,120_shifted_prepared-1_out.pdbqt,2,,,
121,-8.548,121_shifted_prepared-1_out.pdbqt,1,,,
122,-6.333,122_shifted_prepared-1_out.pdbqt,1,,,
123,-6.116,123_shifted_prepared-1_out.pdbqt,1,,,
124,-7.974,124_shifted_prepared-1_out.pdbqt,1,,,
125,-8.500,125_shifted_prepared-1_out.pdbqt,1,,,
126,-7.544,126_shifted_prepared-1_out.pdbqt,1,,,
127,-7.006,127_shifted_prepared-1_out.pdbqt,1,,,
128,-6.852,128_shifted_prepared-1_out.pdbqt,1,,,
129,-8.989,129_shifted_prepared-1_out.pdbqt,1,,,
130,-11.035,130_shifted_prepared-1_out.pdbqt,3,,,
131,-9.832,131_shifted_prepared-3_out.pdbqt,3,,,
132,-8.880,132_shifted_prepared-1_out.pdbqt,1,,,
133,-9.238,133_shifted_prepared-1_out.pdbqt,1,,,
134,-7.866,134_shifted_prepared-1_out.pdbqt,1,,,
135,-7.740,135_shifted_prepared-1_out.pdbqt,1,,,
136,-9.140,136_shifted_prepared-1_out.pdbqt,1,,,
137,-10.448,137_shifted_prepared-1_out.pdbqt,3,,,
138,-8.623,138_shifted_prepared-1_out.pdbqt,1,,,
139,-9.582,139_shifted_prepared-3_out.pdbqt,3,,,
140,-9.058,140_shifted_prepared-1_out.pdbqt,1,,,
141,-10.509,141_shifted_prepared-1_out.pdbqt,3,,,
142,-8.589,142_shifted_prepared-1_out.pdbqt,1,,,
143,-7.377,143_shifted_prepared-2_out.pdbqt,2,,,
144,-7.687,144_shifted_prepared-1_out.pdbqt,1,,,
145,-10.256,145_shifted_prepared-1_out.pdbqt,3,,,
