Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
174,-10.587,174_prepared-1_out.pdbqt,1,,,
175,-8.860,175_prepared-2_out.pdbqt,2,,,
176,-8.072,176_prepared-2_out.pdbqt,2,,,
177,-9.068,177_prepared-1_out.pdbqt,1,,,
178,-7.270,178_prepared-1_out.pdbqt,1,,,
179,-9.718,179_prepared-1_out.pdbqt,1,,,
180,-6.521,180_prepared-1_out.pdbqt,1,,,
181,-6.153,181_prepared-2_out.pdbqt,2,,,
182,-8.430,182_prepared-1_out.pdbqt,1,,,
183,-9.506,183_prepared-1_out.pdbqt,1,,,
184,-8.882,184_prepared-1_out.pdbqt,2,,,
185,-5.895,185_prepared-1_out.pdbqt,1,,,
186,-8.959,186_prepared-1_out.pdbqt,1,,,
187,-6.242,187_prepared-2_out.pdbqt,2,,,
188,-9.198,188_prepared-1_out.pdbqt,1,,,
189,-8.260,189_prepared-1_out.pdbqt,1,,,
190,-7.744,190_prepared-1_out.pdbqt,1,,,
191,-6.935,191_prepared-1_out.pdbqt,1,,,
192,-9.122,192_prepared-1_out.pdbqt,1,,,
193,-6.892,193_prepared-1_out.pdbqt,1,,,
194,-8.114,194_prepared-1_out.pdbqt,1,,,
195,-7.665,195_prepared-1_out.pdbqt,1,,,
196,-8.826,196_prepared-1_out.pdbqt,1,,,
197,-9.797,197_prepared-2_out.pdbqt,3,,,
198,-8.684,198_prepared-1_out.pdbqt,1,,,
199,-7.510,199_prepared-3_out.pdbqt,3,,,
200,-9.110,200_prepared-1_out.pdbqt,1,,,
201,-8.812,201_prepared-1_out.pdbqt,2,,,
202,-7.505,202_prepared-1_out.pdbqt,1,,,
203,-7.419,203_prepared-1_out.pdbqt,1,,,
204,-9.720,204_prepared-1_out.pdbqt,1,,,
205,-7.593,205_prepared-1_out.pdbqt,1,,,
206,-8.778,206_prepared-1_out.pdbqt,3,,,
207,-7.452,207_prepared-1_out.pdbqt,1,,,
208,-8.837,208_prepared-1_out.pdbqt,1,,,
209,-9.226,209_prepared-1_out.pdbqt,2,,,
210,-8.679,210_prepared-1_out.pdbqt,1,,,
211,-7.555,211_prepared-1_out.pdbqt,1,,,
212,-9.005,212_prepared-1_out.pdbqt,1,,,
213,-8.789,213_prepared-1_out.pdbqt,1,,,
214,-9.826,214_prepared-1_out.pdbqt,1,,,
215,-8.508,215_prepared-2_out.pdbqt,2,,,
216,-6.795,216_prepared-1_out.pdbqt,2,,,
217,-9.557,217_prepared-1_out.pdbqt,1,,,
218,-8.761,218_prepared-1_out.pdbqt,1,,,
219,-7.637,219_prepared-1_out.pdbqt,1,,,
220,-9.876,220_prepared-1_out.pdbqt,1,,,
221,-5.506,221_prepared-1_out.pdbqt,1,,,
222,-10.179,222_prepared-1_out.pdbqt,1,,,
223,-9.202,223_prepared-1_out.pdbqt,1,,,
224,-7.285,224_prepared-1_out.pdbqt,3,,,
225,-10.539,225_prepared-1_out.pdbqt,1,,,
226,-8.330,226_prepared-1_out.pdbqt,1,,,
227,-8.911,227_prepared-2_out.pdbqt,3,,,
228,-8.567,228_prepared-1_out.pdbqt,1,,,
229,-9.223,229_prepared-1_out.pdbqt,1,,,
230,-6.121,230_prepared-1_out.pdbqt,1,,,
231,-8.499,231_prepared-1_out.pdbqt,1,,,
232,-9.341,232_prepared-1_out.pdbqt,1,,,
233,-7.643,233_prepared-2_out.pdbqt,3,,,
234,-8.584,234_prepared-1_out.pdbqt,1,,,
235,-7.819,235_prepared-1_out.pdbqt,1,,,
236,-7.547,236_prepared-1_out.pdbqt,1,,,
237,-8.781,237_prepared-1_out.pdbqt,2,,,
238,-9.971,238_prepared-1_out.pdbqt,1,,,
239,-5.188,239_prepared-1_out.pdbqt,1,,,
240,-10.133,240_prepared-2_out.pdbqt,3,,,
241,-8.723,241_prepared-2_out.pdbqt,2,,,
242,-7.347,242_prepared-1_out.pdbqt,1,,,
243,-8.454,243_prepared-1_out.pdbqt,1,,,
244,-8.498,244_prepared-2_out.pdbqt,2,,,
245,-8.890,245_prepared-1_out.pdbqt,2,,,
246,-7.578,246_prepared-1_out.pdbqt,1,,,
247,-8.878,247_prepared-1_out.pdbqt,1,,,
248,-8.959,248_prepared-1_out.pdbqt,1,,,
249,-8.172,249_prepared-2_out.pdbqt,3,,,
250,-7.860,250_prepared-1_out.pdbqt,1,,,
251,-9.569,251_prepared-2_out.pdbqt,2,,,
252,-9.589,252_prepared-1_out.pdbqt,1,,,
253,-6.720,253_prepared-7_out.pdbqt,9,,,
254,-9.000,254_prepared-1_out.pdbqt,1,,,
255,-7.010,255_prepared-1_out.pdbqt,2,,,
256,-9.487,256_prepared-2_out.pdbqt,2,,,
257,-8.491,257_prepared-1_out.pdbqt,1,,,
258,-8.574,258_prepared-1_out.pdbqt,1,,,
259,-9.901,259_prepared-1_out.pdbqt,1,,,
260,-6.913,260_prepared-1_out.pdbqt,1,,,
261,-8.757,261_prepared-1_out.pdbqt,1,,,
262,-9.070,262_prepared-1_out.pdbqt,1,,,
263,-7.509,263_prepared-1_out.pdbqt,1,,,
264,-10.946,264_prepared-1_out.pdbqt,1,,,
265,-9.327,265_prepared-1_out.pdbqt,1,,,
266,-11.034,266_prepared-1_out.pdbqt,1,,,
267,-8.641,267_prepared-1_out.pdbqt,1,,,
268,-7.853,268_prepared-1_out.pdbqt,1,,,
269,-8.946,269_prepared-1_out.pdbqt,1,,,
270,-8.790,270_prepared-1_out.pdbqt,1,,,
271,-9.579,271_prepared-1_out.pdbqt,1,,,
272,-8.854,272_prepared-1_out.pdbqt,2,,,
273,-8.373,273_prepared-1_out.pdbqt,1,,,
274,-9.959,274_prepared-1_out.pdbqt,1,,,
275,-8.378,275_prepared-1_out.pdbqt,1,,,
276,-9.802,276_prepared-1_out.pdbqt,1,,,
277,-6.075,277_prepared-2_out.pdbqt,2,,,
278,-8.484,278_prepared-1_out.pdbqt,1,,,
279,-9.177,279_prepared-1_out.pdbqt,1,,,
280,-6.587,280_prepared-3_out.pdbqt,10,,,
281,-8.003,281_prepared-1_out.pdbqt,1,,,
282,-8.912,282_prepared-1_out.pdbqt,1,,,
283,-7.260,283_prepared-1_out.pdbqt,1,,,
284,-6.713,284_prepared-1_out.pdbqt,1,,,
285,-7.201,285_prepared-3_out.pdbqt,3,,,
286,-8.779,286_prepared-1_out.pdbqt,1,,,
287,-9.875,287_prepared-1_out.pdbqt,1,,,
288,-9.686,288_prepared-1_out.pdbqt,1,,,
289,-9.030,289_prepared-1_out.pdbqt,1,,,
290,-7.887,290_prepared-1_out.pdbqt,1,,,
291,-9.389,291_prepared-1_out.pdbqt,1,,,
292,-8.866,292_prepared-1_out.pdbqt,1,,,
293,-9.437,293_prepared-1_out.pdbqt,1,,,
294,-5.436,294_prepared-1_out.pdbqt,1,,,
295,-8.242,295_prepared-1_out.pdbqt,1,,,
296,-9.056,296_prepared-1_out.pdbqt,1,,,
297,-9.180,297_prepared-1_out.pdbqt,1,,,
298,-8.734,298_prepared-1_out.pdbqt,1,,,
299,-10.574,299_prepared-1_out.pdbqt,1,,,
300,-12.039,300_prepared-1_out.pdbqt,1,,,
301,-10.396,301_prepared-1_out.pdbqt,1,,,
302,-7.393,302_prepared-1_out.pdbqt,1,,,
303,-10.994,303_prepared-1_out.pdbqt,1,,,
304,-8.194,304_prepared-1_out.pdbqt,1,,,
305,-5.577,305_prepared-1_out.pdbqt,1,,,
306,-8.928,306_prepared-1_out.pdbqt,1,,,
307,-9.815,307_prepared-1_out.pdbqt,1,,,
308,-10.128,308_prepared-1_out.pdbqt,2,,,
309,-9.043,309_prepared-1_out.pdbqt,1,,,
310,-7.890,310_prepared-1_out.pdbqt,1,,,
311,-8.222,311_prepared-1_out.pdbqt,1,,,
312,-6.556,312_prepared-8_out.pdbqt,10,,,
313,-8.951,313_prepared-2_out.pdbqt,2,,,
314,-9.739,314_prepared-1_out.pdbqt,1,,,
315,-9.383,315_prepared-1_out.pdbqt,1,,,
316,-8.776,316_prepared-1_out.pdbqt,1,,,
317,-9.825,317_prepared-1_out.pdbqt,2,,,
318,-8.581,318_prepared-1_out.pdbqt,1,,,
319,-8.877,319_prepared-1_out.pdbqt,1,,,
320,-6.232,320_prepared-6_out.pdbqt,9,,,
321,-9.822,321_prepared-1_out.pdbqt,2,,,
322,-10.002,322_prepared-1_out.pdbqt,1,,,
323,-9.683,323_prepared-1_out.pdbqt,1,,,
324,-9.373,324_prepared-1_out.pdbqt,1,,,
325,-9.327,325_prepared-1_out.pdbqt,1,,,
326,-10.699,326_prepared-1_out.pdbqt,1,,,
327,-5.147,327_prepared-1_out.pdbqt,1,,,
328,-8.520,328_prepared-1_out.pdbqt,1,,,
329,-10.857,329_prepared-1_out.pdbqt,1,,,
330,-8.208,330_prepared-1_out.pdbqt,1,,,
331,-9.006,331_prepared-1_out.pdbqt,1,,,
332,-9.474,332_prepared-1_out.pdbqt,1,,,
333,-8.764,333_prepared-1_out.pdbqt,2,,,
334,-8.523,334_prepared-1_out.pdbqt,1,,,
335,-8.155,335_prepared-1_out.pdbqt,1,,,
336,-9.306,336_prepared-1_out.pdbqt,1,,,
337,-8.670,337_prepared-1_out.pdbqt,1,,,
338,-8.389,338_prepared-1_out.pdbqt,2,,,
339,-9.084,339_prepared-1_out.pdbqt,1,,,
340,-9.460,340_prepared-2_out.pdbqt,2,,,
341,-8.749,341_prepared-1_out.pdbqt,1,,,
342,-9.164,342_prepared-1_out.pdbqt,1,,,
343,-6.171,343_prepared-1_out.pdbqt,2,,,
344,-9.658,344_prepared-1_out.pdbqt,1,,,
345,-7.060,345_prepared-3_out.pdbqt,3,,,
346,-5.431,346_prepared-4_out.pdbqt,8,,,
347,-8.011,347_prepared-1_out.pdbqt,1,,,
348,-10.288,348_prepared-1_out.pdbqt,1,,,
349,-8.970,349_prepared-1_out.pdbqt,1,,,
350,-5.732,350_prepared-4_out.pdbqt,8,,,
351,-8.123,351_prepared-1_out.pdbqt,1,,,
