Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
194,-8.097,194_shifted_prepared-2_out.pdbqt,2,,,
195,-10.279,195_shifted_prepared-1_out.pdbqt,1,,,
196,-6.520,196_shifted_prepared-1_out.pdbqt,1,,,
197,-6.571,197_shifted_prepared-1_out.pdbqt,1,,,
198,-9.547,198_shifted_prepared-1_out.pdbqt,1,,,
199,-8.291,199_shifted_prepared-1_out.pdbqt,1,,,
200,-10.564,200_shifted_prepared-3_out.pdbqt,3,,,
201,-8.827,201_shifted_prepared-1_out.pdbqt,1,,,
202,-8.627,202_shifted_prepared-1_out.pdbqt,1,,,
203,-9.552,203_shifted_prepared-1_out.pdbqt,1,,,
204,-8.200,204_shifted_prepared-1_out.pdbqt,1,,,
205,-8.588,205_shifted_prepared-1_out.pdbqt,1,,,
206,-8.581,206_shifted_prepared-1_out.pdbqt,2,,,
207,-7.168,207_shifted_prepared-1_out.pdbqt,1,,,
208,-7.560,208_shifted_prepared-1_out.pdbqt,1,,,
209,-9.265,209_shifted_prepared-1_out.pdbqt,1,,,
211,-7.224,211_shifted_prepared-1_out.pdbqt,1,,,
212,-12.564,212_shifted_prepared-1_out.pdbqt,1,,,
213,-4.878,213_shifted_prepared-1_out.pdbqt,1,,,
214,-4.735,214_shifted_prepared-1_out.pdbqt,1,,,
215,-8.183,215_shifted_prepared-1_out.pdbqt,1,,,
216,-7.549,216_shifted_prepared-1_out.pdbqt,1,,,
217,-8.700,217_shifted_prepared-2_out.pdbqt,2,,,
218,-8.560,218_shifted_prepared-1_out.pdbqt,1,,,
219,-7.542,219_shifted_prepared-1_out.pdbqt,1,,,
220,-8.976,220_shifted_prepared-1_out.pdbqt,1,,,
221,-7.069,221_shifted_prepared-1_out.pdbqt,1,,,
222,-9.419,222_shifted_prepared-1_out.pdbqt,1,,,
223,-10.313,223_shifted_prepared-1_out.pdbqt,1,,,
224,-9.564,224_shifted_prepared-1_out.pdbqt,3,,,
225,-9.505,225_shifted_prepared-2_out.pdbqt,2,,,
226,-9.518,226_shifted_prepared-1_out.pdbqt,1,,,
227,-10.101,227_shifted_prepared-1_out.pdbqt,1,,,
228,-8.835,228_shifted_prepared-1_out.pdbqt,1,,,
229,-8.220,229_shifted_prepared-1_out.pdbqt,1,,,
230,-8.826,230_shifted_prepared-1_out.pdbqt,1,,,
231,-9.066,231_shifted_prepared-1_out.pdbqt,1,,,
232,-8.455,232_shifted_prepared-1_out.pdbqt,1,,,
233,-3.652,233_shifted_prepared-1_out.pdbqt,1,,,
234,-2.356,234_shifted_prepared-1_out.pdbqt,1,,,
235,-6.455,235_shifted_prepared-2_out.pdbqt,4,,,
236,-8.566,236_shifted_prepared-1_out.pdbqt,1,,,
237,-8.121,237_shifted_prepared-1_out.pdbqt,1,,,
238,-8.740,238_shifted_prepared-1_out.pdbqt,1,,,
239,-9.373,239_shifted_prepared-1_out.pdbqt,1,,,
240,-7.995,240_shifted_prepared-1_out.pdbqt,1,,,
241,-6.254,241_shifted_prepared-1_out.pdbqt,1,,,
242,-8.060,242_shifted_prepared-1_out.pdbqt,2,,,
243,-4.730,243_shifted_prepared-1_out.pdbqt,1,,,
244,-13.066,244_shifted_prepared-1_out.pdbqt,3,,,
245,-10.161,245_shifted_prepared-1_out.pdbqt,1,,,
246,-9.943,246_shifted_prepared-1_out.pdbqt,1,,,
247,-7.497,247_shifted_prepared-3_out.pdbqt,4,,,
248,-2.774,248_shifted_prepared-1_out.pdbqt,1,,,
249,-7.710,249_shifted_prepared-1_out.pdbqt,1,,,
250,-8.304,250_shifted_prepared-1_out.pdbqt,1,,,
251,-6.548,251_shifted_prepared-1_out.pdbqt,1,,,
252,-9.687,252_shifted_prepared-3_out.pdbqt,4,,,
253,-8.429,253_shifted_prepared-1_out.pdbqt,1,,,
254,-4.768,254_shifted_prepared-1_out.pdbqt,1,,,
255,-4.946,255_shifted_prepared-1_out.pdbqt,1,,,
256,-8.009,256_shifted_prepared-1_out.pdbqt,1,,,
257,-9.706,257_shifted_prepared-1_out.pdbqt,1,,,
258,-9.089,258_shifted_prepared-1_out.pdbqt,1,,,
259,-9.220,259_shifted_prepared-1_out.pdbqt,1,,,
260,-8.681,260_shifted_prepared-1_out.pdbqt,1,,,
261,-8.362,261_shifted_prepared-1_out.pdbqt,1,,,
262,-9.144,262_shifted_prepared-1_out.pdbqt,2,,,
263,-9.606,263_shifted_prepared-1_out.pdbqt,1,,,
264,-10.494,264_shifted_prepared-3_out.pdbqt,3,,,
265,-5.379,265_shifted_prepared-1_out.pdbqt,1,,,
266,-8.072,266_shifted_prepared-1_out.pdbqt,2,,,
267,-9.950,267_shifted_prepared-1_out.pdbqt,1,,,
268,-9.527,268_shifted_prepared-2_out.pdbqt,2,,,
269,-8.476,269_shifted_prepared-1_out.pdbqt,2,,,
270,-8.932,270_shifted_prepared-1_out.pdbqt,1,,,
271,-5.472,271_shifted_prepared-1_out.pdbqt,1,,,
272,-7.789,272_shifted_prepared-1_out.pdbqt,1,,,
273,-7.852,273_shifted_prepared-1_out.pdbqt,1,,,
274,-9.066,274_shifted_prepared-1_out.pdbqt,1,,,
275,-7.663,275_shifted_prepared-1_out.pdbqt,1,,,
276,-10.244,276_shifted_prepared-2_out.pdbqt,5,,,
277,-8.179,277_shifted_prepared-2_out.pdbqt,2,,,
278,-10.013,278_shifted_prepared-1_out.pdbqt,1,,,
279,-10.795,279_shifted_prepared-1_out.pdbqt,1,,,
280,-9.377,280_shifted_prepared-1_out.pdbqt,1,,,
281,-6.129,281_shifted_prepared-1_out.pdbqt,1,,,
282,-9.283,282_shifted_prepared-1_out.pdbqt,1,,,
283,-6.790,283_shifted_prepared-1_out.pdbqt,1,,,
284,-2.754,284_shifted_prepared-1_out.pdbqt,1,,,
285,-4.766,285_shifted_prepared-1_out.pdbqt,1,,,
286,-8.639,286_shifted_prepared-1_out.pdbqt,1,,,
287,-9.720,287_shifted_prepared-1_out.pdbqt,1,,,
288,-7.149,288_shifted_prepared-1_out.pdbqt,1,,,
289,-6.157,289_shifted_prepared-1_out.pdbqt,3,,,
290,-1.386,290_shifted_prepared-1_out.pdbqt,1,,,
291,-9.687,291_shifted_prepared-3_out.pdbqt,3,,,
293,-9.664,293_shifted_prepared-1_out.pdbqt,2,,,
294,-6.737,294_shifted_prepared-1_out.pdbqt,1,,,
295,-4.357,295_shifted_prepared-3_out.pdbqt,3,,,
296,-8.921,296_shifted_prepared-3_out.pdbqt,4,,,
297,-4.889,297_shifted_prepared-1_out.pdbqt,1,,,
298,-7.447,298_shifted_prepared-1_out.pdbqt,1,,,
299,-8.868,299_shifted_prepared-1_out.pdbqt,1,,,
300,-9.781,300_shifted_prepared-2_out.pdbqt,4,,,
301,-8.154,301_shifted_prepared-1_out.pdbqt,2,,,
302,-8.362,302_shifted_prepared-1_out.pdbqt,1,,,
304,-5.801,304_shifted_prepared-1_out.pdbqt,1,,,
305,-4.484,305_shifted_prepared-1_out.pdbqt,1,,,
306,-5.561,306_shifted_prepared-1_out.pdbqt,1,,,
307,-8.477,307_shifted_prepared-1_out.pdbqt,1,,,
308,-7.079,308_shifted_prepared-1_out.pdbqt,2,,,
309,-9.466,309_shifted_prepared-1_out.pdbqt,1,,,
310,0.213,310_shifted_prepared-1_out.pdbqt,1,,,
311,-8.870,311_shifted_prepared-2_out.pdbqt,2,,,
312,-7.072,312_shifted_prepared-1_out.pdbqt,1,,,
313,-5.456,313_shifted_prepared-1_out.pdbqt,1,,,
314,-9.210,314_shifted_prepared-1_out.pdbqt,1,,,
315,-5.959,315_shifted_prepared-1_out.pdbqt,1,,,
316,-9.169,316_shifted_prepared-1_out.pdbqt,1,,,
317,-9.240,317_shifted_prepared-1_out.pdbqt,1,,,
318,-7.859,318_shifted_prepared-1_out.pdbqt,1,,,
319,-8.682,319_shifted_prepared-1_out.pdbqt,1,,,
320,-7.654,320_shifted_prepared-1_out.pdbqt,2,,,
321,-8.516,321_shifted_prepared-1_out.pdbqt,1,,,
322,-4.955,322_shifted_prepared-1_out.pdbqt,1,,,
323,-6.275,323_shifted_prepared-2_out.pdbqt,2,,,
324,-8.668,324_shifted_prepared-1_out.pdbqt,1,,,
325,-7.550,325_shifted_prepared-1_out.pdbqt,1,,,
326,-5.785,326_shifted_prepared-2_out.pdbqt,3,,,
327,-6.392,327_shifted_prepared-1_out.pdbqt,1,,,
328,-9.500,328_shifted_prepared-1_out.pdbqt,1,,,
329,-9.440,329_shifted_prepared-1_out.pdbqt,1,,,
330,-9.002,330_shifted_prepared-1_out.pdbqt,1,,,
331,-6.782,331_shifted_prepared-1_out.pdbqt,1,,,
332,-9.952,332_shifted_prepared-2_out.pdbqt,2,,,
333,-8.735,333_shifted_prepared-1_out.pdbqt,1,,,
334,-10.636,334_shifted_prepared-2_out.pdbqt,3,,,
335,-8.317,335_shifted_prepared-1_out.pdbqt,1,,,
336,-9.531,336_shifted_prepared-3_out.pdbqt,3,,,
337,-9.458,337_shifted_prepared-1_out.pdbqt,1,,,
338,-7.196,338_shifted_prepared-1_out.pdbqt,1,,,
339,-9.614,339_shifted_prepared-1_out.pdbqt,1,,,
340,-8.574,340_shifted_prepared-1_out.pdbqt,1,,,
341,-9.790,341_shifted_prepared-1_out.pdbqt,1,,,
342,-7.826,342_shifted_prepared-1_out.pdbqt,1,,,
343,-6.096,343_shifted_prepared-1_out.pdbqt,1,,,
344,-10.228,344_shifted_prepared-1_out.pdbqt,1,,,
345,-8.246,345_shifted_prepared-1_out.pdbqt,1,,,
346,-7.455,346_shifted_prepared-1_out.pdbqt,1,,,
347,-9.365,347_shifted_prepared-4_out.pdbqt,4,,,
348,-7.771,348_shifted_prepared-1_out.pdbqt,3,,,
349,-9.619,349_shifted_prepared-1_out.pdbqt,1,,,
350,-10.717,350_shifted_prepared-2_out.pdbqt,2,,,
351,-8.383,351_shifted_prepared-1_out.pdbqt,1,,,
353,-8.431,353_shifted_prepared-1_out.pdbqt,1,,,
354,-8.596,354_shifted_prepared-1_out.pdbqt,1,,,
355,-10.742,355_shifted_prepared-5_out.pdbqt,9,,,
356,-10.019,356_shifted_prepared-11_out.pdbqt,14,,,
357,-9.451,357_shifted_prepared-1_out.pdbqt,1,,,
358,-9.112,358_shifted_prepared-1_out.pdbqt,1,,,
359,-8.520,359_shifted_prepared-1_out.pdbqt,1,,,
360,-9.570,360_shifted_prepared-1_out.pdbqt,1,,,
361,-5.362,361_shifted_prepared-1_out.pdbqt,1,,,
362,-8.154,362_shifted_prepared-1_out.pdbqt,1,,,
363,-10.031,363_shifted_prepared-1_out.pdbqt,1,,,
364,-8.600,364_shifted_prepared-1_out.pdbqt,1,,,
365,-8.795,365_shifted_prepared-1_out.pdbqt,1,,,
366,-7.727,366_shifted_prepared-1_out.pdbqt,1,,,
367,-7.893,367_shifted_prepared-1_out.pdbqt,1,,,
368,-9.934,368_shifted_prepared-1_out.pdbqt,1,,,
369,-9.003,369_shifted_prepared-1_out.pdbqt,1,,,
370,-8.035,370_shifted_prepared-1_out.pdbqt,1,,,
371,-7.353,371_shifted_prepared-1_out.pdbqt,1,,,
372,-9.722,372_shifted_prepared-1_out.pdbqt,1,,,
373,-9.284,373_shifted_prepared-1_out.pdbqt,1,,,
374,-5.171,374_shifted_prepared-1_out.pdbqt,1,,,
375,-2.447,375_shifted_prepared-1_out.pdbqt,1,,,
376,-10.053,376_shifted_prepared-1_out.pdbqt,2,,,
377,-10.708,377_shifted_prepared-2_out.pdbqt,3,,,
378,-3.530,378_shifted_prepared-1_out.pdbqt,1,,,
379,-6.884,379_shifted_prepared-1_out.pdbqt,1,,,
380,-9.866,380_shifted_prepared-1_out.pdbqt,1,,,
381,-4.830,381_shifted_prepared-1_out.pdbqt,1,,,
382,0.082,382_shifted_prepared-1_out.pdbqt,1,,,
383,-8.472,383_shifted_prepared-1_out.pdbqt,1,,,
384,-7.278,384_shifted_prepared-1_out.pdbqt,1,,,
385,-9.470,385_shifted_prepared-1_out.pdbqt,1,,,
386,-5.002,386_shifted_prepared-3_out.pdbqt,3,,,
387,-3.636,387_shifted_prepared-1_out.pdbqt,1,,,
388,-10.386,388_shifted_prepared-1_out.pdbqt,1,,,
389,-10.300,389_shifted_prepared-1_out.pdbqt,1,,,
390,-9.128,390_shifted_prepared-2_out.pdbqt,2,,,
391,-7.537,391_shifted_prepared-1_out.pdbqt,1,,,
392,-9.134,392_shifted_prepared-1_out.pdbqt,1,,,
393,-9.924,393_shifted_prepared-1_out.pdbqt,1,,,
394,-10.490,394_shifted_prepared-1_out.pdbqt,1,,,
395,-8.215,395_shifted_prepared-1_out.pdbqt,1,,,
396,-9.419,396_shifted_prepared-1_out.pdbqt,1,,,
397,-7.533,397_shifted_prepared-3_out.pdbqt,3,,,
398,-8.890,398_shifted_prepared-7_out.pdbqt,9,,,
399,-7.013,399_shifted_prepared-1_out.pdbqt,1,,,
400,-6.860,400_shifted_prepared-1_out.pdbqt,3,,,
401,-9.931,401_shifted_prepared-1_out.pdbqt,1,,,
402,-7.377,402_shifted_prepared-1_out.pdbqt,2,,,
403,-7.042,403_shifted_prepared-2_out.pdbqt,3,,,
404,-4.226,404_shifted_prepared-1_out.pdbqt,1,,,
405,-8.658,405_shifted_prepared-2_out.pdbqt,3,,,
406,-1.429,406_shifted_prepared-1_out.pdbqt,1,,,
407,-8.677,407_shifted_prepared-2_out.pdbqt,2,,,
408,-6.066,408_shifted_prepared-1_out.pdbqt,1,,,
409,-8.792,409_shifted_prepared-1_out.pdbqt,6,,,
410,-4.676,410_shifted_prepared-1_out.pdbqt,1,,,
411,-3.340,411_shifted_prepared-1_out.pdbqt,1,,,
412,-5.448,412_shifted_prepared-1_out.pdbqt,1,,,
413,-7.843,413_shifted_prepared-1_out.pdbqt,1,,,
414,-6.970,414_shifted_prepared-1_out.pdbqt,1,,,
415,-5.137,415_shifted_prepared-1_out.pdbqt,1,,,
416,-6.386,416_shifted_prepared-1_out.pdbqt,1,,,
417,-6.730,417_shifted_prepared-1_out.pdbqt,1,,,
418,-8.704,418_shifted_prepared-4_out.pdbqt,4,,,
419,-8.729,419_shifted_prepared-1_out.pdbqt,1,,,
420,-9.462,420_shifted_prepared-1_out.pdbqt,1,,,
421,-9.141,421_shifted_prepared-1_out.pdbqt,2,,,
422,-4.009,422_shifted_prepared-1_out.pdbqt,1,,,
423,-8.226,423_shifted_prepared-1_out.pdbqt,1,,,
424,-8.876,424_shifted_prepared-1_out.pdbqt,3,,,
425,-1.783,425_shifted_prepared-1_out.pdbqt,1,,,
426,-4.246,426_shifted_prepared-1_out.pdbqt,1,,,
427,-10.483,427_shifted_prepared-1_out.pdbqt,2,,,
428,-8.993,428_shifted_prepared-2_out.pdbqt,2,,,
429,-8.219,429_shifted_prepared-1_out.pdbqt,1,,,
430,-7.328,430_shifted_prepared-1_out.pdbqt,1,,,
431,-7.100,431_shifted_prepared-1_out.pdbqt,1,,,
432,-5.785,432_shifted_prepared-1_out.pdbqt,1,,,
433,-9.185,433_shifted_prepared-1_out.pdbqt,1,,,
434,-6.107,434_shifted_prepared-1_out.pdbqt,1,,,
435,-1.356,435_shifted_prepared-1_out.pdbqt,1,,,
436,-7.795,436_shifted_prepared-1_out.pdbqt,1,,,
437,-5.858,437_shifted_prepared-1_out.pdbqt,1,,,
438,-8.532,438_shifted_prepared-3_out.pdbqt,10,,,
439,-11.549,439_shifted_prepared-1_out.pdbqt,1,,,
440,-5.180,440_shifted_prepared-1_out.pdbqt,1,,,
441,-3.484,441_shifted_prepared-1_out.pdbqt,1,,,
442,-7.770,442_shifted_prepared-1_out.pdbqt,1,,,
443,-9.318,443_shifted_prepared-1_out.pdbqt,1,,,
