Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
99,-12.924,99_shifted_prepared-1_out.pdbqt,2,,,
100,-11.172,100_shifted_prepared-1_out.pdbqt,1,,,
101,-11.124,101_shifted_prepared-1_out.pdbqt,1,,,
102,-11.527,102_shifted_prepared-1_out.pdbqt,1,,,
103,-11.630,103_shifted_prepared-1_out.pdbqt,2,,,
104,-12.623,104_shifted_prepared-1_out.pdbqt,1,,,
105,-11.909,105_shifted_prepared-1_out.pdbqt,1,,,
106,-13.361,106_shifted_prepared-1_out.pdbqt,2,,,
107,-8.535,107_shifted_prepared-1_out.pdbqt,1,,,
108,-12.124,108_shifted_prepared-1_out.pdbqt,2,,,
109,-8.612,109_shifted_prepared-1_out.pdbqt,1,,,
110,-11.080,110_shifted_prepared-1_out.pdbqt,1,,,
111,-10.920,111_shifted_prepared-1_out.pdbqt,1,,,
112,-12.481,112_shifted_prepared-1_out.pdbqt,1,,,
113,-10.865,113_shifted_prepared-1_out.pdbqt,1,,,
114,-12.216,114_shifted_prepared-1_out.pdbqt,1,,,
115,-11.937,115_shifted_prepared-1_out.pdbqt,1,,,
116,-11.900,116_shifted_prepared-1_out.pdbqt,1,,,
117,-11.689,117_shifted_prepared-1_out.pdbqt,1,,,
118,-11.177,118_shifted_prepared-1_out.pdbqt,1,,,
119,-12.705,119_shifted_prepared-1_out.pdbqt,1,,,
120,-11.563,120_shifted_prepared-1_out.pdbqt,1,,,
121,-11.898,121_shifted_prepared-1_out.pdbqt,1,,,
122,-13.024,122_shifted_prepared-1_out.pdbqt,1,,,
123,-11.721,123_shifted_prepared-1_out.pdbqt,1,,,
124,-11.271,124_shifted_prepared-1_out.pdbqt,1,,,
125,-8.362,125_shifted_prepared-1_out.pdbqt,1,,,
126,-12.574,126_shifted_prepared-1_out.pdbqt,1,,,
127,-11.248,127_shifted_prepared-1_out.pdbqt,1,,,
128,-11.444,128_shifted_prepared-1_out.pdbqt,1,,,
129,-11.858,129_shifted_prepared-1_out.pdbqt,1,,,
130,-11.083,130_shifted_prepared-1_out.pdbqt,1,,,
131,-12.314,131_shifted_prepared-1_out.pdbqt,1,,,
132,-10.669,132_shifted_prepared-1_out.pdbqt,1,,,
133,-10.151,133_shifted_prepared-1_out.pdbqt,1,,,
134,-11.431,134_shifted_prepared-1_out.pdbqt,1,,,
135,-9.169,135_shifted_prepared-1_out.pdbqt,1,,,
136,-9.529,136_shifted_prepared-2_out.pdbqt,3,,,
137,-10.470,137_shifted_prepared-1_out.pdbqt,1,,,
138,-12.601,138_shifted_prepared-1_out.pdbqt,1,,,
139,-10.921,139_shifted_prepared-1_out.pdbqt,1,,,
140,-10.246,140_shifted_prepared-1_out.pdbqt,1,,,
141,-11.894,141_shifted_prepared-2_out.pdbqt,2,,,
142,-11.160,142_shifted_prepared-1_out.pdbqt,1,,,
143,-13.406,143_shifted_prepared-1_out.pdbqt,1,,,
144,-10.903,144_shifted_prepared-1_out.pdbqt,1,,,
145,-8.880,145_shifted_prepared-1_out.pdbqt,1,,,
146,-10.199,146_shifted_prepared-1_out.pdbqt,1,,,
147,-11.674,147_shifted_prepared-2_out.pdbqt,2,,,
148,-10.846,148_shifted_prepared-1_out.pdbqt,1,,,
149,-11.400,149_shifted_prepared-1_out.pdbqt,1,,,
150,-12.384,150_shifted_prepared-1_out.pdbqt,1,,,
151,-12.086,151_shifted_prepared-1_out.pdbqt,1,,,
152,-12.090,152_shifted_prepared-1_out.pdbqt,1,,,
153,-9.398,153_shifted_prepared-1_out.pdbqt,1,,,
154,-9.423,154_shifted_prepared-1_out.pdbqt,1,,,
155,-11.477,155_shifted_prepared-1_out.pdbqt,1,,,
156,-11.027,156_shifted_prepared-1_out.pdbqt,1,,,
157,-11.472,157_shifted_prepared-1_out.pdbqt,1,,,
158,-13.257,158_shifted_prepared-1_out.pdbqt,1,,,
159,-8.653,159_shifted_prepared-1_out.pdbqt,1,,,
160,-11.974,160_shifted_prepared-1_out.pdbqt,1,,,
161,-12.536,161_shifted_prepared-1_out.pdbqt,1,,,
162,-11.187,162_shifted_prepared-1_out.pdbqt,1,,,
163,-12.646,163_shifted_prepared-1_out.pdbqt,1,,,
164,-12.411,164_shifted_prepared-1_out.pdbqt,1,,,
165,-8.529,165_shifted_prepared-1_out.pdbqt,1,,,
166,-9.721,166_shifted_prepared-1_out.pdbqt,1,,,
167,-13.129,167_shifted_prepared-1_out.pdbqt,1,,,
168,-12.490,168_shifted_prepared-2_out.pdbqt,2,,,
169,-11.387,169_shifted_prepared-1_out.pdbqt,1,,,
170,-10.265,170_shifted_prepared-1_out.pdbqt,1,,,
171,-10.210,171_shifted_prepared-1_out.pdbqt,1,,,
172,-12.598,172_shifted_prepared-1_out.pdbqt,2,,,
173,-13.201,173_shifted_prepared-1_out.pdbqt,1,,,
174,-12.245,174_shifted_prepared-2_out.pdbqt,2,,,
175,-11.782,175_shifted_prepared-1_out.pdbqt,1,,,
177,-12.084,177_shifted_prepared-1_out.pdbqt,1,,,
178,-12.392,178_shifted_prepared-1_out.pdbqt,1,,,
179,-11.388,179_shifted_prepared-2_out.pdbqt,2,,,
180,-10.719,180_shifted_prepared-1_out.pdbqt,1,,,
