Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
112,-7.648,112_prepared-1_out.pdbqt,1,,,
113,-8.725,113_prepared-1_out.pdbqt,1,,,
114,-7.669,114_prepared-2_out.pdbqt,2,,,
115,-6.628,115_prepared-1_out.pdbqt,1,,,
116,-9.088,116_prepared-1_out.pdbqt,1,,,
117,-9.153,117_prepared-1_out.pdbqt,2,,,
118,-8.426,118_prepared-1_out.pdbqt,1,,,
119,-9.053,119_prepared-1_out.pdbqt,3,,,
120,-7.938,120_prepared-1_out.pdbqt,1,,,
121,-6.725,121_prepared-1_out.pdbqt,2,,,
122,-9.166,122_prepared-1_out.pdbqt,1,,,
123,-9.959,123_prepared-1_out.pdbqt,1,,,
124,-9.382,124_prepared-1_out.pdbqt,1,,,
125,-9.859,125_prepared-1_out.pdbqt,1,,,
126,-10.060,126_prepared-1_out.pdbqt,1,,,
127,-9.404,127_prepared-1_out.pdbqt,1,,,
128,-8.486,128_prepared-1_out.pdbqt,1,,,
129,-9.794,129_prepared-1_out.pdbqt,1,,,
130,-8.715,130_prepared-1_out.pdbqt,1,,,
131,-7.891,131_prepared-1_out.pdbqt,1,,,
132,-9.750,132_prepared-1_out.pdbqt,2,,,
133,-9.614,133_prepared-1_out.pdbqt,2,,,
134,-9.090,134_prepared-1_out.pdbqt,1,,,
135,-9.368,135_prepared-1_out.pdbqt,1,,,
136,-9.174,136_prepared-1_out.pdbqt,1,,,
137,-9.638,137_prepared-2_out.pdbqt,2,,,
138,-9.573,138_prepared-1_out.pdbqt,1,,,
139,-6.167,139_prepared-1_out.pdbqt,1,,,
140,-8.117,140_prepared-1_out.pdbqt,1,,,
141,-8.879,141_prepared-1_out.pdbqt,1,,,
142,-9.403,142_prepared-1_out.pdbqt,1,,,
143,-8.171,143_prepared-1_out.pdbqt,1,,,
144,-7.946,144_prepared-1_out.pdbqt,8,,,
145,-8.271,145_prepared-1_out.pdbqt,1,,,
146,-8.811,146_prepared-1_out.pdbqt,1,,,
147,-6.847,147_prepared-1_out.pdbqt,1,,,
148,-8.121,148_prepared-2_out.pdbqt,3,,,
149,-8.326,149_prepared-1_out.pdbqt,1,,,
150,-8.834,150_prepared-1_out.pdbqt,1,,,
151,-6.964,151_prepared-1_out.pdbqt,1,,,
152,-6.940,152_prepared-1_out.pdbqt,1,,,
153,-9.862,153_prepared-1_out.pdbqt,1,,,
154,-9.169,154_prepared-1_out.pdbqt,1,,,
155,-7.964,155_prepared-1_out.pdbqt,1,,,
156,-9.747,156_prepared-1_out.pdbqt,2,,,
157,-8.818,157_prepared-2_out.pdbqt,3,,,
158,-8.070,158_prepared-2_out.pdbqt,3,,,
159,-7.513,159_prepared-1_out.pdbqt,1,,,
160,-9.098,160_prepared-1_out.pdbqt,1,,,
161,-9.988,161_prepared-1_out.pdbqt,1,,,
162,-9.312,162_prepared-1_out.pdbqt,1,,,
163,-8.878,163_prepared-1_out.pdbqt,1,,,
164,-6.527,164_prepared-1_out.pdbqt,1,,,
165,-6.971,165_prepared-1_out.pdbqt,1,,,
166,-10.697,166_prepared-1_out.pdbqt,1,,,
167,-8.597,167_prepared-1_out.pdbqt,1,,,
168,-7.270,168_prepared-1_out.pdbqt,1,,,
169,-9.221,169_prepared-1_out.pdbqt,1,,,
170,-6.370,170_prepared-1_out.pdbqt,1,,,
171,-9.095,171_prepared-1_out.pdbqt,1,,,
172,-6.541,172_prepared-1_out.pdbqt,1,,,
173,-7.782,173_prepared-1_out.pdbqt,3,,,
174,-8.879,174_prepared-1_out.pdbqt,1,,,
175,-8.404,175_prepared-1_out.pdbqt,1,,,
176,-8.323,176_prepared-2_out.pdbqt,3,,,
177,-7.125,177_prepared-1_out.pdbqt,1,,,
178,-7.181,178_prepared-1_out.pdbqt,1,,,
179,-10.505,179_prepared-1_out.pdbqt,2,,,
180,-7.628,180_prepared-1_out.pdbqt,1,,,
181,-9.776,181_prepared-2_out.pdbqt,3,,,
182,-9.453,182_prepared-1_out.pdbqt,1,,,
183,-8.995,183_prepared-1_out.pdbqt,1,,,
184,-8.685,184_prepared-1_out.pdbqt,1,,,
185,-8.871,185_prepared-1_out.pdbqt,1,,,
186,-8.310,186_prepared-1_out.pdbqt,1,,,
187,-7.156,187_prepared-1_out.pdbqt,1,,,
188,-6.066,188_prepared-1_out.pdbqt,1,,,
189,-8.386,189_prepared-1_out.pdbqt,2,,,
190,-9.668,190_prepared-1_out.pdbqt,1,,,
191,-8.520,191_prepared-1_out.pdbqt,1,,,
192,-9.030,192_prepared-1_out.pdbqt,1,,,
193,-7.021,193_prepared-1_out.pdbqt,1,,,
194,-7.775,194_prepared-2_out.pdbqt,2,,,
195,-10.581,195_prepared-1_out.pdbqt,1,,,
196,-7.429,196_prepared-1_out.pdbqt,1,,,
197,-9.079,197_prepared-1_out.pdbqt,1,,,
198,-8.349,198_prepared-2_out.pdbqt,8,,,
199,-9.427,199_prepared-1_out.pdbqt,1,,,
200,-9.379,200_prepared-1_out.pdbqt,1,,,
201,-8.556,201_prepared-1_out.pdbqt,2,,,
202,-8.889,202_prepared-1_out.pdbqt,1,,,
203,-8.286,203_prepared-1_out.pdbqt,1,,,
204,-10.154,204_prepared-2_out.pdbqt,2,,,
205,-7.913,205_prepared-1_out.pdbqt,3,,,
206,-8.726,206_prepared-1_out.pdbqt,1,,,
207,-7.124,207_prepared-1_out.pdbqt,1,,,
208,-9.185,208_prepared-1_out.pdbqt,1,,,
209,-7.165,209_prepared-1_out.pdbqt,1,,,
210,-7.971,210_prepared-1_out.pdbqt,3,,,
211,-8.941,211_prepared-3_out.pdbqt,3,,,
212,-9.230,212_prepared-1_out.pdbqt,1,,,
213,-6.456,213_prepared-1_out.pdbqt,1,,,
214,-8.799,214_prepared-1_out.pdbqt,1,,,
215,-9.299,215_prepared-1_out.pdbqt,1,,,
216,-8.479,216_prepared-1_out.pdbqt,1,,,
217,-9.699,217_prepared-1_out.pdbqt,1,,,
218,-11.195,218_prepared-2_out.pdbqt,3,,,
219,-8.229,219_prepared-1_out.pdbqt,1,,,
220,-8.513,220_prepared-1_out.pdbqt,1,,,
221,-6.459,221_prepared-1_out.pdbqt,1,,,
222,-9.925,222_prepared-1_out.pdbqt,1,,,
223,-8.241,223_prepared-1_out.pdbqt,3,,,
224,-8.091,224_prepared-1_out.pdbqt,1,,,
225,-9.249,225_prepared-1_out.pdbqt,1,,,
226,-8.001,226_prepared-1_out.pdbqt,1,,,
227,-7.162,227_prepared-1_out.pdbqt,1,,,
228,-9.460,228_prepared-1_out.pdbqt,1,,,
229,-6.264,229_prepared-1_out.pdbqt,1,,,
230,-7.386,230_prepared-1_out.pdbqt,1,,,
231,-10.002,231_prepared-1_out.pdbqt,3,,,
232,-8.935,232_prepared-1_out.pdbqt,1,,,
233,-10.118,233_prepared-1_out.pdbqt,1,,,
234,-10.276,234_prepared-1_out.pdbqt,1,,,
235,-8.445,235_prepared-1_out.pdbqt,3,,,
236,-9.134,236_prepared-1_out.pdbqt,1,,,
237,-8.296,237_prepared-1_out.pdbqt,1,,,
238,-7.563,238_prepared-1_out.pdbqt,1,,,
239,-8.688,239_prepared-1_out.pdbqt,1,,,
240,-9.007,240_prepared-1_out.pdbqt,1,,,
241,-9.845,241_prepared-1_out.pdbqt,1,,,
242,-8.360,242_prepared-1_out.pdbqt,1,,,
243,-8.280,243_prepared-1_out.pdbqt,1,,,
244,-8.352,244_prepared-3_out.pdbqt,3,,,
245,-9.075,245_prepared-1_out.pdbqt,1,,,
246,-7.209,246_prepared-1_out.pdbqt,1,,,
247,-9.332,247_prepared-1_out.pdbqt,1,,,
248,-10.766,248_prepared-3_out.pdbqt,3,,,
249,-8.530,249_prepared-2_out.pdbqt,5,,,
250,-7.469,250_prepared-1_out.pdbqt,1,,,
251,-7.924,251_prepared-1_out.pdbqt,1,,,
252,-8.955,252_prepared-6_out.pdbqt,7,,,
253,-6.793,253_prepared-1_out.pdbqt,1,,,
254,-8.542,254_prepared-1_out.pdbqt,1,,,
255,-8.247,255_prepared-1_out.pdbqt,3,,,
256,-8.138,256_prepared-1_out.pdbqt,1,,,
257,-8.460,257_prepared-1_out.pdbqt,1,,,
258,-6.518,258_prepared-1_out.pdbqt,1,,,
259,-9.529,259_prepared-1_out.pdbqt,1,,,
260,-8.202,260_prepared-1_out.pdbqt,3,,,
261,-6.689,261_prepared-1_out.pdbqt,1,,,
262,-8.409,262_prepared-1_out.pdbqt,1,,,
263,-8.534,263_prepared-2_out.pdbqt,3,,,
264,-10.112,264_prepared-1_out.pdbqt,1,,,
265,-8.923,265_prepared-1_out.pdbqt,1,,,
266,-10.263,266_prepared-1_out.pdbqt,1,,,
267,-8.057,267_prepared-1_out.pdbqt,1,,,
268,-6.957,268_prepared-1_out.pdbqt,3,,,
269,-9.321,269_prepared-1_out.pdbqt,1,,,
270,-9.279,270_prepared-3_out.pdbqt,3,,,
271,-8.079,271_prepared-1_out.pdbqt,1,,,
272,-7.968,272_prepared-1_out.pdbqt,1,,,
273,-9.082,273_prepared-1_out.pdbqt,1,,,
274,-6.874,274_prepared-1_out.pdbqt,1,,,
275,-8.120,275_prepared-1_out.pdbqt,1,,,
276,-7.800,276_prepared-1_out.pdbqt,1,,,
277,-7.984,277_prepared-1_out.pdbqt,1,,,
278,-8.111,278_prepared-1_out.pdbqt,3,,,
279,-7.953,279_prepared-1_out.pdbqt,1,,,
280,-8.460,280_prepared-1_out.pdbqt,1,,,
282,-8.435,282_prepared-1_out.pdbqt,1,,,
283,-8.850,283_prepared-1_out.pdbqt,1,,,
284,-6.701,284_prepared-2_out.pdbqt,3,,,
285,-7.935,285_prepared-2_out.pdbqt,2,,,
286,-9.222,286_prepared-1_out.pdbqt,1,,,
287,-8.978,287_prepared-1_out.pdbqt,3,,,
288,-6.108,288_prepared-1_out.pdbqt,1,,,
289,-7.928,289_prepared-1_out.pdbqt,1,,,
290,-8.152,290_prepared-1_out.pdbqt,1,,,
291,-8.578,291_prepared-1_out.pdbqt,1,,,
292,-10.369,292_prepared-1_out.pdbqt,1,,,
293,-9.268,293_prepared-1_out.pdbqt,6,,,
294,-6.908,294_prepared-1_out.pdbqt,1,,,
295,-8.573,295_prepared-2_out.pdbqt,2,,,
296,-8.808,296_prepared-1_out.pdbqt,3,,,
297,-8.713,297_prepared-4_out.pdbqt,4,,,
298,-6.032,298_prepared-1_out.pdbqt,1,,,
299,-8.744,299_prepared-1_out.pdbqt,1,,,
300,-9.347,300_prepared-2_out.pdbqt,3,,,
301,-9.607,301_prepared-1_out.pdbqt,1,,,
302,-8.336,302_prepared-2_out.pdbqt,3,,,
303,-8.607,303_prepared-1_out.pdbqt,1,,,
304,-8.572,304_prepared-7_out.pdbqt,16,,,
305,-6.468,305_prepared-1_out.pdbqt,1,,,
306,-8.725,306_prepared-1_out.pdbqt,2,,,
307,-7.220,307_prepared-2_out.pdbqt,3,,,
308,-6.584,308_prepared-1_out.pdbqt,1,,,
309,-8.361,309_prepared-1_out.pdbqt,1,,,
310,-8.286,310_prepared-1_out.pdbqt,1,,,
311,-8.312,311_prepared-1_out.pdbqt,1,,,
312,-7.854,312_prepared-1_out.pdbqt,1,,,
313,-7.321,313_prepared-1_out.pdbqt,1,,,
314,-8.781,314_prepared-1_out.pdbqt,1,,,
315,-7.026,315_prepared-1_out.pdbqt,1,,,
316,-10.655,316_prepared-1_out.pdbqt,1,,,
317,-6.771,317_prepared-1_out.pdbqt,1,,,
318,-6.914,318_prepared-1_out.pdbqt,1,,,
319,-8.660,319_prepared-3_out.pdbqt,3,,,
320,-9.716,320_prepared-1_out.pdbqt,1,,,
321,-8.707,321_prepared-3_out.pdbqt,3,,,
322,-7.057,322_prepared-1_out.pdbqt,1,,,
323,-9.648,323_prepared-2_out.pdbqt,2,,,
324,-8.560,324_prepared-1_out.pdbqt,2,,,
325,-9.531,325_prepared-1_out.pdbqt,2,,,
326,-8.632,326_prepared-1_out.pdbqt,1,,,
327,-8.468,327_prepared-1_out.pdbqt,1,,,
328,-8.723,328_prepared-1_out.pdbqt,1,,,
329,-6.701,329_prepared-1_out.pdbqt,1,,,
330,-10.448,330_prepared-2_out.pdbqt,6,,,
331,-8.178,331_prepared-1_out.pdbqt,1,,,
332,-8.588,332_prepared-4_out.pdbqt,4,,,
333,-7.155,333_prepared-1_out.pdbqt,1,,,
334,-10.899,334_prepared-1_out.pdbqt,1,,,
335,-9.549,335_prepared-4_out.pdbqt,8,,,
336,-8.309,336_prepared-1_out.pdbqt,1,,,
337,-8.558,337_prepared-1_out.pdbqt,3,,,
338,-8.525,338_prepared-1_out.pdbqt,1,,,
339,-8.909,339_prepared-1_out.pdbqt,2,,,
340,-7.314,340_prepared-1_out.pdbqt,1,,,
341,-9.407,341_prepared-1_out.pdbqt,1,,,
342,-9.775,342_prepared-1_out.pdbqt,1,,,
343,-7.200,343_prepared-1_out.pdbqt,1,,,
344,-8.215,344_prepared-2_out.pdbqt,2,,,
345,-7.396,345_prepared-3_out.pdbqt,7,,,
346,-10.247,346_prepared-1_out.pdbqt,1,,,
347,-8.970,347_prepared-2_out.pdbqt,2,,,
348,-9.760,348_prepared-1_out.pdbqt,2,,,
349,-7.087,349_prepared-1_out.pdbqt,1,,,
350,-8.827,350_prepared-2_out.pdbqt,2,,,
351,-8.913,351_prepared-1_out.pdbqt,1,,,
352,-7.976,352_prepared-1_out.pdbqt,1,,,
353,-8.859,353_prepared-1_out.pdbqt,3,,,
354,-9.338,354_prepared-1_out.pdbqt,1,,,
355,-7.759,355_prepared-1_out.pdbqt,1,,,
356,-7.423,356_prepared-1_out.pdbqt,1,,,
357,-9.232,357_prepared-1_out.pdbqt,2,,,
358,-8.962,358_prepared-1_out.pdbqt,1,,,
359,-9.468,359_prepared-1_out.pdbqt,1,,,
360,-11.006,360_prepared-1_out.pdbqt,1,,,
361,-8.635,361_prepared-1_out.pdbqt,1,,,
362,-4.562,362_prepared-1_out.pdbqt,1,,,
363,-6.555,363_prepared-1_out.pdbqt,1,,,
364,-4.764,364_prepared-1_out.pdbqt,1,,,
365,-7.359,365_prepared-3_out.pdbqt,3,,,
366,-8.868,366_prepared-1_out.pdbqt,2,,,
367,-6.354,367_prepared-1_out.pdbqt,1,,,
368,-8.632,368_prepared-2_out.pdbqt,4,,,
369,-8.505,369_prepared-1_out.pdbqt,1,,,
370,-8.958,370_prepared-1_out.pdbqt,2,,,
371,-8.896,371_prepared-1_out.pdbqt,1,,,
372,-9.688,372_prepared-1_out.pdbqt,1,,,
373,-8.390,373_prepared-1_out.pdbqt,1,,,
374,-8.796,374_prepared-1_out.pdbqt,1,,,
375,-8.374,375_prepared-1_out.pdbqt,2,,,
376,-10.515,376_prepared-1_out.pdbqt,1,,,
377,-8.951,377_prepared-1_out.pdbqt,1,,,
378,-9.832,378_prepared-1_out.pdbqt,2,,,
379,-7.013,379_prepared-1_out.pdbqt,1,,,
380,-10.286,380_prepared-1_out.pdbqt,1,,,
381,-7.312,381_prepared-1_out.pdbqt,1,,,
382,-7.718,382_prepared-1_out.pdbqt,1,,,
383,-9.127,383_prepared-1_out.pdbqt,1,,,
384,-10.326,384_prepared-1_out.pdbqt,1,,,
385,-10.517,385_prepared-2_out.pdbqt,2,,,
386,-9.048,386_prepared-3_out.pdbqt,8,,,
387,-10.902,387_prepared-1_out.pdbqt,1,,,
388,-9.282,388_prepared-2_out.pdbqt,2,,,
389,-6.943,389_prepared-1_out.pdbqt,1,,,
390,-7.626,390_prepared-1_out.pdbqt,1,,,
391,-4.473,391_prepared-1_out.pdbqt,1,,,
392,-9.100,392_prepared-2_out.pdbqt,2,,,
393,-6.362,393_prepared-1_out.pdbqt,1,,,
394,-7.698,394_prepared-1_out.pdbqt,1,,,
395,-6.115,395_prepared-1_out.pdbqt,1,,,
396,-8.094,396_prepared-1_out.pdbqt,1,,,
397,-9.759,397_prepared-1_out.pdbqt,1,,,
398,-9.343,398_prepared-1_out.pdbqt,2,,,
399,-6.757,399_prepared-1_out.pdbqt,1,,,
400,-8.615,400_prepared-1_out.pdbqt,1,,,
401,-9.970,401_prepared-1_out.pdbqt,1,,,
402,-9.442,402_prepared-1_out.pdbqt,8,,,
403,-7.146,403_prepared-1_out.pdbqt,1,,,
404,-8.233,404_prepared-1_out.pdbqt,1,,,
405,-10.741,405_prepared-1_out.pdbqt,3,,,
406,-6.946,406_prepared-1_out.pdbqt,1,,,
407,-8.358,407_prepared-1_out.pdbqt,1,,,
408,-10.101,408_prepared-1_out.pdbqt,1,,,
409,-10.092,409_prepared-1_out.pdbqt,1,,,
410,-10.444,410_prepared-1_out.pdbqt,1,,,
411,-8.149,411_prepared-1_out.pdbqt,1,,,
412,-8.484,412_prepared-1_out.pdbqt,1,,,
413,-8.525,413_prepared-1_out.pdbqt,1,,,
414,-9.531,414_prepared-1_out.pdbqt,1,,,
415,-6.477,415_prepared-1_out.pdbqt,1,,,
416,-10.482,416_prepared-1_out.pdbqt,1,,,
417,-8.398,417_prepared-1_out.pdbqt,2,,,
418,-7.491,418_prepared-1_out.pdbqt,1,,,
419,-9.689,419_prepared-1_out.pdbqt,1,,,
420,-10.211,420_prepared-2_out.pdbqt,2,,,
421,-6.811,421_prepared-1_out.pdbqt,1,,,
422,-8.575,422_prepared-1_out.pdbqt,1,,,
423,-9.263,423_prepared-1_out.pdbqt,1,,,
424,-11.194,424_prepared-1_out.pdbqt,1,,,
425,-8.145,425_prepared-2_out.pdbqt,2,,,
426,-10.469,426_prepared-1_out.pdbqt,1,,,
427,-8.599,427_prepared-1_out.pdbqt,2,,,
428,-10.133,428_prepared-1_out.pdbqt,1,,,
429,-9.572,429_prepared-7_out.pdbqt,8,,,
430,-10.689,430_prepared-1_out.pdbqt,1,,,
431,-9.946,431_prepared-2_out.pdbqt,2,,,
432,-10.076,432_prepared-2_out.pdbqt,2,,,
433,-7.495,433_prepared-1_out.pdbqt,1,,,
434,-8.778,434_prepared-1_out.pdbqt,1,,,
435,-7.514,435_prepared-1_out.pdbqt,1,,,
436,-8.842,436_prepared-4_out.pdbqt,8,,,
437,-5.079,437_prepared-1_out.pdbqt,1,,,
438,-8.612,438_prepared-1_out.pdbqt,1,,,
439,-9.848,439_prepared-1_out.pdbqt,1,,,
440,-9.376,440_prepared-1_out.pdbqt,2,,,
